file,Layer,Module,typed/untyped,notAnyRate
chainer/functions/math/ndtri.py,L0,M0,untyped,null
chainer/distributions/normal.py,L0,M0,untyped,null
chainer/functions/activation/sigmoid.py,L0,M0,untyped,null
chainer/distributions/utils.py,L0,M0,untyped,null
chainer/distributions/bernoulli.py,L0,M0,untyped,null
chainer/functions/math/sqrt.py,L0,M0,untyped,null
chainer/functions/math/clip.py,L0,M0,untyped,null
chainer/distributions/uniform.py,L0,M0,untyped,null
chainer/distributions/categorical.py,L0,M0,untyped,null
chainer/functions/activation/log_softmax.py,L0,M0,untyped,null
chainer/functions/math/square.py,L0,M0,untyped,null
chainer/functions/math/trigonometric.py,L0,M0,untyped,null
chainer/distributions/cauchy.py,L0,M0,untyped,null
chainer/distributions/exponential.py,L0,M0,untyped,null
chainer/functions/math/exponential_m1.py,L0,M0,untyped,null
chainer/distributions/pareto.py,L0,M0,untyped,null
chainer/distributions/chisquare.py,L0,M0,untyped,null
chainer/distributions/poisson.py,L0,M0,untyped,null
chainer/distributions/gumbel.py,L0,M0,untyped,null
chainer/distributions/dirichlet.py,L0,M0,untyped,null
chainer/distributions/gamma.py,L0,M0,untyped,null
chainer/distributions/beta.py,L0,M0,untyped,null
chainer/distributions/__init__.py,L0,M0,untyped,null
chainer/optimizer_hooks/gradient_hard_clipping.py,L0,M0,untyped,null
chainer/optimizer_hooks/gradient_lars.py,L0,M0,untyped,null
chainer/optimizer_hooks/lasso.py,L0,M0,untyped,null
chainer/optimizer_hooks/gradient_noise.py,L0,M0,untyped,null
chainer/optimizer_hooks/gradient_clipping.py,L0,M0,untyped,null
chainer/optimizer_hooks/weight_decay.py,L0,M0,untyped,null
chainer/optimizer_hooks/__init__.py,L0,M0,untyped,null
chainer/optimizer.py,L0,M0,untyped,null
chainer/optimizers/nesterov_ag.py,L0,M0,untyped,null
chainer/optimizers/rmsprop.py,L0,M0,untyped,null
chainer/optimizers/rmsprop_graves.py,L0,M0,untyped,null
chainer/optimizers/msvag.py,L0,M0,untyped,null
chainer/optimizers/ada_grad.py,L0,M0,untyped,null
chainer/optimizers/ada_delta.py,L0,M0,untyped,null
chainer/optimizers/momentum_sgd.py,L0,M0,untyped,null
chainer/optimizers/corrected_momentum_sgd.py,L0,M0,untyped,null
chainer/optimizers/sgd.py,L0,M0,untyped,null
chainer/optimizers/smorms3.py,L0,M0,untyped,null
chainer/optimizers/adam.py,L0,M0,untyped,null
chainer/optimizers/__init__.py,L0,M0,untyped,null
chainer/function_hooks/timer.py,L0,M0,untyped,null
chainer/function_hooks/cuda_profile.py,L0,M0,untyped,null
chainer/function_hooks/cupy_memory_profile.py,L0,M0,untyped,null
chainer/function_hooks/debug_print.py,L0,M0,untyped,null
chainer/function_hooks/__init__.py,L0,M0,untyped,null
chainer/utils/walker_alias.py,L0,M0,untyped,null
chainer/_runtime_info.py,L0,M0,untyped,null
chainer/__init__.py,L0,M0,untyped,null
chainer/functions/connection/__init__.py,L0,M0,untyped,null
chainer/functions/rnn/__init__.py,L0,M0,untyped,null
chainer/links/connection/__init__.py,L0,M0,untyped,null
chainer/functions/noise/__init__.py,L0,M0,untyped,null
chainer/functions/normalization/__init__.py,L0,M0,untyped,null
chainer/functions/loss/__init__.py,L0,M0,untyped,null
chainer/functions/array/concat.py,L0,M0,untyped,null
chainer/functions/array/split_axis.py,L0,M0,untyped,null
chainer/utils/conv_nd.py,L0,M0,untyped,null
chainer/utils/conv_nd_kernel.py,L0,M0,untyped,null
