file path,file type,any rate
utilities\notifications\__init__.py,untyped,0
utilities\plugins.py,typed,0.18181818181818182
utilities\serialization.py,typed,0.5365853658536586
utilities\storage.py,typed,0.0
utilities\tasks.py,typed,0.375
utilities\__init__.py,untyped,0
_siginfo.py,untyped,0
_version.py,untyped,0
__init__.py,untyped,0
__main__.py,untyped,0
