file,Layer,Module,typed/untyped,notAnyRate
matplotlib/backends/__init__.py,L4,M0,untyped,null
matplotlib/backends/backend_gtk3.py,L4,M0,untyped,null
matplotlib/projections/polar.py,L4,M0,untyped,null
matplotlib/backend_bases.py,L4,M0,typed,1.0
matplotlib/widgets.py,L4,M0,untyped,null
matplotlib/textpath.py,L4,M0,untyped,null
matplotlib/text.py,L4,M0,typed,1.0
matplotlib/offsetbox.py,L4,M0,untyped,null
matplotlib/legend.py,L4,M0,typed,1.0
matplotlib/legend_handler.py,L4,M0,untyped,null
matplotlib/markers.py,L4,M0,untyped,null
matplotlib/lines.py,L4,M0,untyped,null
matplotlib/patches.py,L4,M0,untyped,null
matplotlib/tests/test_axes.py,L4,M0,untyped,null
matplotlib/axes/_secondary_axes.py,L4,M0,untyped,null
matplotlib/image.py,L4,M0,untyped,null
matplotlib/quiver.py,L4,M0,untyped,null
matplotlib/axes/_axes.py,L4,M0,untyped,null
matplotlib/backends/_backend_pdf_ps.py,L5,M0,untyped,null
matplotlib/spines.py,L5,M1,untyped,null
matplotlib/backends/backend_cairo.py,L5,M2,untyped,null
matplotlib/backends/backend_agg.py,L5,M3,untyped,null
matplotlib/sphinxext/plot_directive.py,L5,M4,untyped,null
matplotlib/backends/backend_pdf.py,L6,M0,untyped,null
matplotlib/backends/_backend_tk.py,L6,M1,untyped,null
matplotlib/backends/backend_webagg_core.py,L6,M2,untyped,null
matplotlib/tests/test_cbook.py,L7,M0,untyped,null
matplotlib/backends/backend_wx.py,L7,M1,untyped,null
matplotlib/pyplot.py,L8,M0,untyped,null
matplotlib/backends/qt_compat.py,L9,M0,untyped,null
matplotlib/tests/test_backend_qt.py,L9,M0,untyped,null
matplotlib/backends/backend_qt5.py,L9,M0,untyped,null
matplotlib/animation.py,L10,M0,untyped,null
matplotlib/tests/test_dates.py,L10,M1,untyped,null
matplotlib/dates.py,L10,M1,untyped,null
matplotlib/tri/tritools.py,L10,M2,untyped,null
matplotlib/tri/trifinder.py,L10,M2,untyped,null
matplotlib/tri/triinterpolate.py,L10,M2,untyped,null
matplotlib/tri/tricontour.py,L10,M2,untyped,null
matplotlib/tri/trirefine.py,L10,M2,untyped,null
matplotlib/tri/tripcolor.py,L10,M2,untyped,null
matplotlib/tri/triplot.py,L10,M2,untyped,null
matplotlib/tri/__init__.py,L10,M2,untyped,null
matplotlib/testing/jpl_units/EpochConverter.py,L10,M3,untyped,null
matplotlib/testing/jpl_units/UnitDbl.py,L10,M3,untyped,null
matplotlib/testing/jpl_units/Epoch.py,L10,M3,untyped,null
matplotlib/testing/jpl_units/StrConverter.py,L10,M3,untyped,null
matplotlib/testing/jpl_units/UnitDblFormatter.py,L10,M3,untyped,null
